AttemptID;RetryNumber;WaveNumber;Death;CurrentJitter;SmoothedJitter;IsHard;JitterPeak;JitterVariance;JitterStdDev;JitterEvents;OvershootCount;JitterArea;JitterDirectionBias;JitterClusters
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;0.3275;0.4788;0;0.9716;0.0276;0.1662;0;6;5.3480;0.3275;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4015;0.1808;0;0.4343;0.0183;0.1354;0;6;4.2658;0.0741;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.1643;0.0898;0;0.4083;0.0166;0.1287;0;7;3.8295;-0.2372;0
7;6;4;1;0.3357;0.4154;0;0.5882;0.0031;0.0559;0;5;5.9639;0.1714;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4116;0.4132;0;0.4406;0.0004;0.0198;0;8;5.3228;0.0759;0
7;6;4;1;0.4112;0.4078;0;0.4406;0.0010;0.0321;0;6;5.2481;-0.0005;0
7;6;4;1;0.3610;0.4057;0;0.4740;0.0008;0.0285;0;6;4.9828;-0.0502;0
7;6;4;1;0.5446;0.5087;0;0.5699;0.0020;0.0443;0;4;5.8746;0.1837;0
7;6;4;1;0.5094;0.4870;0;0.5410;0.0010;0.0317;0;6;6.3523;-0.0353;0
7;6;4;1;0.4121;0.4311;0;0.4938;0.0010;0.0322;0;9;5.7277;-0.0973;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.3140;0.5022;0;0.9132;0.0342;0.1850;0;8;5.0770;-0.0981;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.3304;0.2851;0;0.4441;0.0205;0.1432;0;6;3.0654;0.0164;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.1385;0.0439;0;1.2440;0.0949;0.3080;0;7;4.1902;-0.1920;0
7;6;4;1;0.4801;0.4469;0;0.4965;0.0032;0.0564;0;4;5.8004;0.3416;0
7;6;4;1;0.4690;0.4735;0;0.5525;0.0016;0.0394;0;8;6.3229;-0.0111;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4768;0.2399;0;0.5275;0.0309;0.1757;0;6;4.3591;0.0079;0
7;6;4;1;0.5208;0.4995;0;0.5644;0.0011;0.0329;0;7;6.1032;0.0439;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4681;0.2889;0;0.5253;0.0266;0.1632;0;6;4.6496;-0.0526;0
7;6;4;1;0.4078;0.4212;0;0.5155;0.0021;0.0457;0;4;5.7957;-0.0603;0
7;6;4;1;0.4339;0.4528;0;0.5282;0.0009;0.0308;0;7;6.1214;0.0260;0
7;6;4;1;0.4173;0.3877;0;0.4520;0.0011;0.0325;0;9;5.1092;-0.0166;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;1.0956;1.1559;0;1.0956;0.0624;0.2499;0;8;5.8536;0.6783;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.5178;0.4550;0;0.5553;0.0295;0.1719;0;5;4.8751;-0.5778;0
7;6;4;1;0.5189;0.5025;0;0.5811;0.0011;0.0336;0;5;6.2351;0.0011;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.5443;0.5196;0;0.5521;0.0010;0.0316;0;6;6.0841;0.0254;0
7;6;4;1;0.5511;0.5310;0;0.6281;0.0013;0.0364;0;6;6.4348;0.0068;0
7;6;4;1;0.4813;0.5220;0;0.5832;0.0009;0.0295;0;7;5.8602;-0.0697;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4942;0.1891;0;0.5832;0.0494;0.2224;0;5;3.0460;0.0128;0
7;6;4;1;0.3648;0.3601;0;0.5178;0.0030;0.0550;0;9;5.1615;-0.1294;0
7;6;4;1;0.4220;0.4377;0;0.4785;0.0015;0.0384;0;7;5.5658;0.0572;0
7;6;4;1;0.0000;0.3462;0;0.5143;0.0179;0.1338;0;9;5.5594;-0.4220;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4665;0.3865;0;1.0141;0.0527;0.2296;0;7;5.2996;0.4665;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.5319;0.4831;0;0.5334;0.0012;0.0346;0;5;6.2166;0.0655;0
7;6;4;1;0.4785;0.4520;0;0.5074;0.0014;0.0377;0;8;5.9338;-0.0535;0
7;6;4;1;0.4922;0.4901;0;0.6059;0.0022;0.0466;0;6;6.2181;0.0137;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4173;0.2294;0;0.6039;0.0259;0.1610;0;6;4.8817;-0.0749;0
7;6;4;1;0.3286;0.3604;0;0.4234;0.0008;0.0276;0;8;4.8574;-0.0887;0
7;6;4;1;0.4011;0.4362;0;0.4825;0.0013;0.0363;0;6;5.6177;0.0724;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4902;0.4918;0;0.5539;0.0012;0.0346;0;7;6.2484;0.0891;0
7;6;4;1;0.3841;0.4358;0;0.5001;0.0009;0.0308;0;9;6.2083;-0.1061;0
7;6;4;1;0.4392;0.4531;0;0.4886;0.0005;0.0223;0;6;5.9567;0.0551;0
7;6;4;1;0.4631;0.7184;0;1.2126;0.0420;0.2049;0;8;6.6698;0.0239;0
7;6;4;1;0.1399;0.2860;0;0.5260;0.0184;0.1358;0;10;4.6884;-0.3232;0
7;6;4;1;0.1203;0.1356;0;0.1454;0.0006;0.0244;0;6;1.3493;-0.0196;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.0280;0.1423;0;0.3753;0.0087;0.0935;0;8;1.5778;-0.0924;0
7;6;4;1;0.1219;0.1319;0;0.1619;0.0016;0.0396;0;8;1.7340;0.0940;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;0.1282;0.5299;0;0.4261;0.0101;0.1004;0;7;3.6736;0.0063;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.3334;0.2143;0;0.3334;0.0105;0.1024;0;1;1.9226;0.2052;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.1203;0.2505;0;0.4441;0.0115;0.1070;0;10;4.2159;-0.2130;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.3583;0.1340;0;0.3583;0.0064;0.0803;0;8;1.7147;0.2379;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;OutOfAngle
7;6;4;1;0.0885;0.2991;0;0.9136;0.0459;0.2143;0;9;4.2966;-0.2698;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.2755;0.1692;0;0.6419;0.0440;0.2097;0;5;3.1238;0.1871;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4348;0.3710;0;0.4533;0.0187;0.1367;0;4;4.0016;0.1592;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.4334;0.2259;0;0.5109;0.0278;0.1669;0;7;3.2239;-0.0014;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;0.3588;0.4390;0;1.0376;0.0448;0.2116;0;9;5.1123;-0.0746;0
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
7;6;4;1;---;---;---;---;---;---;---;---;---;---;---;NoMovement
